title,url,author,time,content,sentiment_label
高市防疫人員噴藥清消 嚴防疫情擴散 (圖),https://tw.news.yahoo.com/%E9%AB%98%E5%B8%82%E9%98%B2%E7%96%AB%E4%BA%BA%E5%93%A1%E5%99%B4%E8%97%A5%E6%B8%85%E6%B6%88-%E5%9A%B4%E9%98%B2%E7%96%AB%E6%83%85%E6%93%B4%E6%95%A3-%E5%9C%96-071059309.html,The Central News Agency 中央通訊社,2025/08/26 15:10,高雄市鼓山區出現今年首例本土登革熱家庭、社區群聚疫情。市長陳其邁26日在市政會議中要求各局處全面動員，嚴防疫情擴散。圖為防疫人員同日在高雄市鼓山區噴藥防治登革熱，防堵登革熱疫情擴散。中央社記者董俊志攝 114年8月26日高市防疫人員噴藥清消 嚴防疫情擴散 高雄市鼓山區出現今年首例本土登革熱家庭、社區群 聚疫情。市長陳其邁26日在市政會議中要求各局處全 面動員，嚴防疫情擴散。圖為防疫人員同日在高雄市 鼓山區噴藥防治登革熱，防堵登革熱疫情擴散。 中央社記者董俊志攝 114年8月26日,中性
國泰卓越獎助計畫開放報名 估頒近千萬獎助金,https://tw.news.yahoo.com/%E5%9C%8B%E6%B3%B0%E5%8D%93%E8%B6%8A%E7%8D%8E%E5%8A%A9%E8%A8%88%E7%95%AB%E9%96%8B%E6%94%BE%E5%A0%B1%E5%90%8D-%E4%BC%B0%E9%A0%92%E8%BF%91%E5%8D%83%E8%90%AC%E7%8D%8E%E5%8A%A9%E9%87%91-071043722.html,【記者劉小玲／台北報導】,2025/08/26 15:10,"國泰卓越獎助計畫開放報名。▲國泰卓越獎助計畫開放報名。為落實「青年培力」的責任與使命，國泰慈善基金會、國泰世華銀行基金會、國泰建設文教基金會長年舉辦「國泰卓越獎助計畫」，透過獎助學金，支持青年築夢。2025年「國泰卓越獎助計畫」已開放報名，報名時間自即日起至9月26日止，預計將頒發近千萬獎助學金，鼓勵熱衷於環境守護、教育培力、銀髮關懷、詐騙防制等公益行動的青年貢獻所長。截至2024年，國泰慈善基金會已獎助18,860名優秀青年，累計發放逾2.28億元獎助學金，成為年輕學子撬動社會及環境改變的強力後援。2025年「國泰卓越獎助計畫」分為二大類別甄選，「特色獎助類」鼓勵高中職、大專院校之學生個人或團體，提出具利他精神、有助社會正向改變的ESG公益提案或特色研究，提案主題涵蓋環境永續行動、教育與社區發展、新興議題等，每案最高獎勵20萬元，預計獎助20組團隊。「卓越學子類」則扶助家境清寒、在校學習優異的高中職學子，期盼能助其專心向學、擁有平等的求學機會，透過教育培力翻轉未來人生，預計錄取100名、每名獎助5萬元。國泰金控為落實集團「氣候」、「健康」、「培力」三大永續發展主軸，積極聚焦「社會培力」，自1980年起，透過獎助學金等多元培力機制支持青年勇敢築夢，鼓勵學子克服求學困難，在不同領域為環境、社會公益貢獻所長，獎助對象均為一般學生(不限客戶身分)，讓弱勢學子不因家庭因素而限制其發展機會，並鼓勵青年實際參與公益行動，為當下重大社會、環境議題，提出年輕世代特有的青春解方。例如：2024年獎助清華大學「Fix and Chat維修聊天室」免費為民眾維修廢棄家電；支持嘉義東吳高職「掌聲鼓勵」團隊帶領長者學習鼓樂等，協助擴散青年影響力，為社會帶來正向改變。2025年國泰卓越獎助計畫申請辦法詳如活動網站（https://cathaylife.tw/0mdpJYz），廣邀符合申請資格的年輕學子們，把握時間於9月26日17:00前踴躍報名，為自己累積前進的動力，也幫助台灣社會共創美好未來。",中性
王鴻薇質問「亂刪預算怎沒編回來？」　卓榮泰道歉：凍結誤說成刪除,https://tw.news.yahoo.com/%E7%8E%8B%E9%B4%BB%E8%96%87%E8%B3%AA%E5%95%8F-%E4%BA%82%E5%88%AA%E9%A0%90%E7%AE%97%E6%80%8E%E6%B2%92%E7%B7%A8%E5%9B%9E%E4%BE%86-%E5%8D%93%E6%A6%AE%E6%B3%B0%E9%81%93%E6%AD%89-%E5%87%8D%E7%B5%90%E8%AA%A4%E8%AA%AA%E6%88%90%E5%88%AA%E9%99%A4-071018527.html,周刊王CTWANT |徐立諺,2025/08/26 15:10,卓榮泰表示，「當初也許是因為有些是凍結，如果說我們在論述的時候，如果說是把凍結誤說為刪除，那這一點我表示道歉。」（圖／截自國會頻道）行政院長卓榮泰今（26）日上午針對今年度中央總預算追加預算赴立院專案報告並備質詢，國民黨立委王鴻薇質詢時表示，在審查預算期間，行政院不斷宣傳藍白亂刪預算，一大堆謠言，內政部說藍白把房屋租金補貼刪掉了；勞動部說把育兒留職津貼刪掉了；馬上就要接任行政院秘書長的張惇涵還說，把中小企業的預算都刪掉了，若真的被刪除，這次怎麼沒編回來？「有嗎？有刪嗎？你要不要道歉？」卓榮泰說，「當初也許是因為有些是凍結，如果說我們在論述的時候，如果說是把凍結誤說為刪除，那這一點我表示道歉。」卓榮泰今天上午率部會首長前往立法院，就114年中央政府總預算追加預算案進行報告並備質詢。王鴻薇質詢時表示，追加預算報告提到，包括直轄市及縣市政府一般性補助款等，因為有些地方政府都在舉債，很可憐，「所以我們不得不支持。經濟發展補償條例是因為立法院通過的預算，所以我們也可以支持，還有包含軍人、對國軍的加薪，我們也可以支持，但是呢。其他有關的一些項目你讓我們怎麼支持呢？」卓榮泰表示，「辦理全國性公投、罷免的預算也要支持」。王鴻薇說，「你們很扯，你要講公投和罷免，我待會就要講這個事啊！你們很扯！你要講公投和罷免我先講，這132億裡面，絕大部分都是回補，回編過來，是想要搞復活賽嘛！ 」。王鴻薇指出，在審查預算期間，行政院不斷宣傳藍白亂刪預算，一大堆謠言，內政部說藍白把房屋租金補貼刪掉了；勞動部說把育兒留職津貼刪掉了；馬上就要接任行政院秘書長的張惇涵還說，把中小企業的預算都刪掉了，「有嗎？有刪嗎？」王鴻薇再指，如果說他們亂刪，為何這次追加預算書沒有編回來？「有沒有誤會？有沒有造謠？院長要不要道歉？院長要不要道歉？如果我們亂刪，為什麼預算書裡面這些沒有編回來？」卓榮泰說，「當初也許是因為有些是凍結，如果說我們在論述的時候，如果說是把凍結誤說為刪除，那這一點我表示道歉。但是凍結之後有回復的部分，我也表示感謝。」王鴻薇接著問「所以卓內閣當時到底造謠多少？內政部長、勞動部長、財政部長，你們造謠多少？」，如果當時有刪預算，政院就應該編回來，否則就是你們的失職。卓榮泰則回應，這並不是造謠，確實有很多是被刪除的。原始連結看更多 CTWANT 文章顧客問「薪水真的這麼高」？ 飲料店長揭優缺點：是被小瞧的工作11歲女童懷孕全家沒人知 無預警在家生小孩！失職父母慘了4面相易晚婚 命理師：有這特徵「想不出為何要有另一半」看更多相關新聞凍結預算誤說成「刪除」卓榮泰道歉878億追加預算 卓榮泰：納提升國軍待遇等5大重點，盼立法院早日通過AIT貼與國防部長、藍委會晤！徐巧芯證實談「9500億國防預算」 顧立雄也回應了志願役加給預算未編列挨轟跳票 顧立雄：尊重接受政院考量張啓楷質疑違憲違法不編預算 卓榮泰嗆：首位不了解暫時處分的立委,中性
核廢料放金門？陳玉珍：可評估二膽島,https://tw.news.yahoo.com/%E6%A0%B8%E5%BB%A2%E6%96%99%E6%94%BE%E9%87%91%E9%96%80-%E9%99%B3%E7%8E%89%E7%8F%8D-%E5%8F%AF%E8%A9%95%E4%BC%B0%E4%BA%8C%E8%86%BD%E5%B3%B6-071015489.html,記者林翊涵／綜合報導,2025/08/26 15:10,▲國民黨立委陳玉珍認為，可評估將核廢料放在無人居住的二膽島上。（圖／記者朱永強攝）[NOWnews今日新聞] 核三延役公投雖已落幕，但核能議題依舊持續延燒，尤其此次投票中，金門縣創下94.21%的超高同意率，為全國開出同意票最高的地區，掀起輿論熱議。民進黨新北市議員林秉宥隨即拋出構想，主張將停機核電廠的高階核廢料暫存於金門。對此，國民黨金門立委陳玉珍嚴正抗議，不可能讓核廢料放置金門本島，但或許可放在沒有人居住的二膽島上。國民黨立委陳玉珍今（26）日表示，核廢料最具爭議的就是地點問題，她強調絕不接受放置於金門本島，「居民一定不會接受，我自己也不支持」。不過，陳玉珍提出另一個可能選項，就是與金門本島相距約12、13公里，目前無人居住的二膽島，該處相對不影響民生安全，且仍有駐軍可輪流守備，較具可行性。陳玉珍進一步提到，若中央真要推動此案，必須比照其他核電廠周邊地區，提供相應的「睦鄰經費」，以增加金門的財源，同時也能活絡當地發展，她舉例像是蘭嶼40年就有獲得25.5億元的核廢料補償金，以及每年都有數億元補償的長期資金挹注。若金門也能獲得補償，將有助於改善縣府財政，成為推動基礎建設的重要資源。此外，針對林秉宥提出的「購買中國核電」方案，陳玉珍也回應稱，兩岸早有過「金門通電」的構想，目前金門主要依賴燃油發電，每年讓台電多支出約20至30億元成本。若能接入對岸電力，不僅能減輕台電財務壓力，部分資金甚至能挹注金門財政。不過，陳玉珍也強調，無論是核廢料存放還是兩岸電力合作，牽涉中國因素，必須交由國安層級通盤審慎評估，必要時甚至應交付公投，由民眾決定。更多 NOWnews 今日新聞 報導拋新主席4大任務！羅智強推「唯一太陽」：徵召盧秀燕後就辭職6人表態參選黨主席！朱立倫急喊盧秀燕接棒 黃暐瀚：民主非禪讓盧秀燕不選黨主席！陳鳳馨嘆「非常失望」：她2028會後悔,中性
桃園市戶政績效全國優勝　創新與暖心服務雙雙獲肯定,https://tw.news.yahoo.com/%E6%A1%83%E5%9C%92%E5%B8%82%E6%88%B6%E6%94%BF%E7%B8%BE%E6%95%88%E5%85%A8%E5%9C%8B%E5%84%AA%E5%8B%9D-%E5%89%B5%E6%96%B0%E8%88%87%E6%9A%96%E5%BF%83%E6%9C%8D%E5%8B%99%E9%9B%99%E9%9B%99%E7%8D%B2%E8%82%AF%E5%AE%9A-071014929.html,記者葉志成  ／桃園報導,2025/08/26 15:10,桃園市在113年度戶政業務績效評鑑中表現優異，榮獲直轄市組全國優勝佳績， 副秘書長賴淑華代表出席。內政部26日於臺大醫院會議中心舉辦「第27屆全國戶政日表揚典禮」，桃園市在113年度戶政業務績效評鑑中表現優異，榮獲直轄市組全國優勝佳績。桃園市長張善政除親自拍攝感謝戶政人員影片外，也指派副秘書長賴淑華代表出席，並由內政部常務次長吳堂安親頒獎項，肯定桃園市戶政團隊的專業與努力。桃園戶政在戶籍登記、人口統計及資訊安全等業務正確率達 100％，並透過專業訓練與創新便民服務，獲得「超越滿分」好成績。市府持續導入智慧科技與數位化服務，打造專業、高效、創新的戶政團隊，讓市民享受更便捷、安心的服務。桃園及平鎮戶政事務所今年榮獲績優戶政機關楷模獎。桃園戶所推出「線上門牌補換發行動支付服務」，民眾只需透過自然人憑證登入「桃園網路e指通」，全程線上完成申請與繳費，戶所即派員到府釘掛門牌，免去臨櫃奔波之苦；平鎮戶所積極經營臉書專業，粉絲人數高達3萬餘人，居全國戶政機關之冠，展現數位行銷與民眾互動的優異成果。今年共有5位戶政人員及2位志工獲獎，分別為桃園市政府民政局專員陳文姬、大園區戶政事務所課員李欣儒、八德區戶政事務所課長葉蘭芳、龍潭區戶政事務所戶籍員朱文芊、新屋區戶政事務所秘書袁瑞珍。另外，志工部分則由桃園區戶政事務所錡秋霞及楊梅區戶政事務所劉幗英2位志工獲獎。桃園市戶政績效全國優勝，創新與暖心服務雙雙獲肯定。民政局戶政科專員陳文姬回憶，她在服務時遇到一位獨自扶養國小孫子的七旬老翁，因行動不便急需辦理孫子身分證以申請補助。雖然法律上須由母親申請，但她體恤對方困境，不辭辛勞多次聯繫疏遠的母親，最終成功促成。當老翁雙手顫抖、眼眶含淚地致謝時，她深刻體會到「身在公門好修行」的真諦。龍潭區戶政事務所戶籍員朱文芊則分享，戶政工作雖是日常，卻見證了許多生命中的「第一次」—結婚的喜悅、領證的興奮、報戶口的感動，以及領到護照的雀躍。她最難忘的，是高中摯友遠道而來，請她親手辦理結婚登記。多年熟練的手續，那天卻因好友的幸福而緊張不已，也感到無比幸福，她表示「能在工作中，成為別人重要回憶的一部分，是最美好的事」。副秘書長賴淑華在表揚典禮上，特別感謝全體戶政人員的辛勞與付出，從日常戶籍到各項便利服務，用心守護每位市民。未來，市府將持續結合科技與人性化服務，讓戶政成為智慧桃園的重要力量，為市民打造更便利、溫暖的生活。更多新聞推薦●杉林溪波波草綻出紅色絨球 夢幻花海限時開跑,中性
男急診室外遭丟包不治　嫌犯投案稱毒品糾紛行兇,https://tw.news.yahoo.com/%E7%94%B7%E6%80%A5%E8%A8%BA%E5%AE%A4%E5%A4%96%E9%81%AD%E4%B8%9F%E5%8C%85%E4%B8%8D%E6%B2%BB-%E5%AB%8C%E7%8A%AF%E6%8A%95%E6%A1%88%E7%A8%B1%E6%AF%92%E5%93%81%E7%B3%BE%E7%B4%9B%E8%A1%8C%E5%85%87-071003622.html,The Central News Agency 中央通訊社,2025/08/26 15:10,（中央社記者洪學廣高雄26日電）高雄葉姓男子昨天晚間被人載至義大醫院急診室門口丟包，但傷重不治。黃姓嫌犯今天清晨主動投案，供稱是毒品買賣糾紛行兇，全案依殺人罪送辦，警另追查是否有共犯涉案。高雄市政府警察局岡山分局鳳雄派出所昨天晚間11時50分許接獲義大醫療財團法人義大醫院急診室來電，指一輛銀色自小客車載送一名有外傷男子至急診室，但當保全協助將傷者送入急救室時，駕駛隨即駛離。這名被丟包傷者經院方全力搶救，仍於今天凌晨0時19分宣告不治，後續調查死者為30歲葉男。警方成立專案小組偵辦，並通報鄰近分局協助攔截圍捕涉案車輛，最終29歲黃姓嫌犯自知難逃法網，今天清晨5時40分主動投案。他初步供稱因毒品買賣糾紛而下手行兇，全案依殺人罪嫌移送橋頭地檢署偵辦，警方同時追查是否另有共犯涉案 。橋頭地檢署指出，檢察官中午會同法醫相驗葉男遺體，預定將於9月1日安排解剖複驗。（編輯：謝雅竹）1140826,中性
10月3連假 飛日本票價罕見 旅遊達人愣：真的看不懂,https://tw.news.yahoo.com/10%E6%9C%883%E9%80%A3%E5%81%87-%E9%A3%9B%E6%97%A5%E6%9C%AC%E7%A5%A8%E5%83%B9%E7%BD%95%E8%A6%8B-%E6%97%85%E9%81%8A%E9%81%94%E4%BA%BA%E6%84%A3-%E7%9C%9F%E7%9A%84%E7%9C%8B%E4%B8%8D%E6%87%82-071002659.html,方翊倩,2025/08/26 15:10,10月共有3個連假，包括中秋節（4日至6日）、國慶日（10日至12日）及光復節（24日至26日），不少民眾計畫要出國玩，旅遊達人蓋瑞哥表示，以往中秋、雙十連假機票早就貴翻天，但最近發現高雄飛日本的機票漲幅不明顯，甚至跟平常的價格差不多，直呼「我真的看不懂」。有網友直言，台灣人在疫情過後瘋狂去日本，現在有點退燒了；也有人猜測，可能是假期變多，人潮分散的關係。蓋瑞哥日前在臉書粉專「蓋瑞哥 機票獵人」發文表示，「今年高雄飛日本機票，我真的看不懂」，他說以往中秋、雙十連假，機票早就應該貴翻天，最近虎航、華航在連假時段有漲價沒錯，但也沒有到離譜；美國聯合航空更誇張，根本跟常態價格差不多，早去晚回的班機，票價含行李、餐點大約在1萬2335元。貼文曝光引發討論，有網友直喊認同，「真的看不懂，我跟朋友今年1月就預訂了10月1日高雄飛熊本，現在終於快要出發了，票價竟然還更便宜。」也有網友猜測，「身邊的人基本上出國一定會去日本，有點退燒了」、「可能跟下半年假變多有關，大家都分散了」、「暑假7、8月該出國玩的都出去了。」不過也有網友哀號，「過年的價錢還是一樣很高」、「過年好像都不會降，剛性需求大，機票價格一直很硬。」更多中時新聞網報導活該！74嬤把玩具店包裹當廢棄物拿去回收 下場曝光網喊療癒超商取貨當心！2編號、5字樣是詐騙 警：千萬別簽收18歲網紅靠情色照3小時賺3千萬 狠嗆「魯蛇才當上班族」惹眾怒,中性
綠批企圖修法讓韓國瑜兼黨主席　陳玉珍：非因人設事,https://tw.news.yahoo.com/%E7%B6%A0%E6%89%B9%E4%BC%81%E5%9C%96%E4%BF%AE%E6%B3%95%E8%AE%93%E9%9F%93%E5%9C%8B%E7%91%9C%E5%85%BC%E9%BB%A8%E4%B8%BB%E5%B8%AD-%E9%99%B3%E7%8E%89%E7%8F%8D-%E9%9D%9E%E5%9B%A0%E4%BA%BA%E8%A8%AD%E4%BA%8B-071001308.html,The Central News Agency 中央通訊社,2025/08/26 15:10,（中央社記者葉素萍、劉冠廷台北26日電）民進黨發言人戴瑋姍今天說，國民黨立委陳玉珍企圖修法讓立法院長韓國瑜兼任國民黨主席，這是因人設事的惡例，也徹底踐踏民主國會議長須保持中立承諾。陳玉珍表示，昨天被媒體問到立法院長兼任黨主席相關議題，她回應說總統都可以兼任黨主席了，為什麼立法院長不行，但是要修法，且修法後，未來也不只是韓國瑜一人可以適用，並非因人設事；不過，8月底立法院將休會，就算想修法，國民黨主席選舉9月5日登記截止，也來不及。戴瑋姍今天表示，法律本應全民遵守，國民黨卻總是「想幹嘛就修法，遇阻礙就叫法律讓開」，過去自身行為被判違憲，就惡修憲訴法，現在為韓國瑜竟要量身修改立法院組織法，徹底踐踏民主國會議長須保持中立承諾。戴瑋姍指出，韓國瑜過去主持議事，縱容藍白立委逃避監督、不記名表決，甚至放任惡修選罷法、鎖門擋人，早已劣跡斑斑。國民黨此舉只是企圖將違反中立的行徑合法化，把法律當兒戲，把國會當私產，台灣人民絕不會接受。（編輯：林興盟）1140826,中性
風災特別預算600億元  卓揆：全數舉債，災區復原重建項目共9項,https://tw.news.yahoo.com/%E9%A2%A8%E7%81%BD%E7%89%B9%E5%88%A5%E9%A0%90%E7%AE%97600%E5%84%84%E5%85%83-%E5%8D%93%E6%8F%86-%E5%85%A8%E6%95%B8%E8%88%89%E5%82%B5-%E7%81%BD%E5%8D%80%E5%BE%A9%E5%8E%9F%E9%87%8D%E5%BB%BA%E9%A0%85%E7%9B%AE%E5%85%B19%E9%A0%85-071001270.html,楊文琪,2025/08/26 15:10,行政院長卓榮泰赴立法院備詢。資料照片行政院長卓榮泰今(8/26)日赴立法院報告「丹娜絲颱風及七二八豪雨災後復原重建特別預算案」編製經過並備詢，他表示，行政院依特別條例規定編製完成特別預算案，歲出共編列600億元，所需財源全數以舉借債務支應，期程自今年8月19日至 2027年12月31日止，特別預算規劃辦理災區復原重建項目，包括農業設施、電力系統、電信系統等共9個項目。卓揆指出，丹娜絲颱風今年7月6日於嘉義布袋登陸，強風豪雨造成中南部縣市嚴重災情， 建築物、電力及電信系統等毀損 ，颱風期間及7月28日起連續數日西南氣流影響，帶來劇烈強降雨，形成連貫性災情，許多民眾家園嚴重毀損，亦導致大規模電力、通訊、農業設施、道路及水利設施等受損，嚴重衝擊當地民眾生活及民生經濟。他說，政府為協助受災民眾能得到更多關懷慰助，已於第一時間提供包括租屋補助、淹水救助、住宅修繕、農業救助、稅務減免、健保補助及就業支持協助等協助，尤其針對山區多處原民鄉的清理與重建，及中低收入戶的房屋修繕，政府均全額支持，以加速推動災各項復原重建工作。卓揆表示，由於災情不斷擴大， 依照現行《災害防救法》相關規定辦理災後復 原所需的經費已有所不足。因此，行政院提出 《中央政府丹娜絲颱風及七二八豪雨災後復原重建特別條例》，給予災區民眾更多的支持與實際的協助。行政院依特別條例規定編製完成本特別預算案，歲出共編列600億元。他指出，特別預算期程自今年8月19日至 2027年12月31日止 ，2025至2027 年度分別編列191億元、316億元及93億元，包括農業部編列203億元、 經濟部187億元、交通部69億元、原民會46億元、內政部38億元、環境部16億元、教育部4億元、文化部3億元、 通傳會3億元、工程會1億元，另 編列預備金30億元，所需財源全數以舉借債務支應。卓揆說，懇請各位委員全力支持，早日通過本特別預算案，使政府各項復原重建項目能夠儘速推動，全力協助災民重建家園，修復基礎設施並復甦生產活動，讓民眾生活儘速重回常軌。更多太報報導南部災區民眾無法順利使用漫遊服務！ 兩大電信互踢皮球立院朝野共識：風災特別條例加碼至600億 預計15日三讀風災特別條例獨漏台東？ 政院：災區將依實際認定公告,中性
「太田胃散」主成分標示錯誤！食藥署下令回收37批藥品,https://tw.news.yahoo.com/%E5%A4%AA%E7%94%B0%E8%83%83%E6%95%A3-%E4%B8%BB%E6%88%90%E5%88%86%E6%A8%99%E7%A4%BA%E9%8C%AF%E8%AA%A4-%E9%A3%9F%E8%97%A5%E7%BD%B2%E4%B8%8B%E4%BB%A4%E5%9B%9E%E6%94%B637%E6%89%B9%E8%97%A5%E5%93%81-071000267.html,鏡報,2025/08/26 15:10,太田胃散標示出現問題，食藥署要求下架。圖／翻攝自太田胃散官網食藥署今（26）日公告，日本知名胃藥「太田胃散」主要用於緩解胃部不適、灼熱感，但近日因主成分標示有誤，將啟動37批產品回收作業，包裝規格包含75克、140克及210克，食藥署已要求廠商在9月18日前完成回收。食藥署表示，也要求各醫療院所、藥商、藥局停止調劑及供應相關產品，並配合回收作業。食藥署今日公告，日本知名胃藥「太田胃散」因主成分標示有誤，將啟動第二級回收作業，包含75克包裝16批、140克包裝16批及210克包裝5批。75克包裝回收批號為22B、22J01、22J02、23B01、23B02、23C01至23C05、24B01至24B04、24I01及24I02；140克包裝回收批號為22C、22I01至22I03、23B01至23B08、24B01及24J01至24J03；210克包裝回收批號為22B、22I01、23C01、23C02及24C01。食藥署指出，目前已經要求各醫療院所、藥商、藥局停止調劑、供應相關批號產品，並配合回收作業。且已經要求廠商在9月18日之前完成回收作業，並應繳交回收成果報告、後續預防矯正措施。食藥署提醒民眾若對產品有疑慮，要回診跟醫師討論，處方其他藥品。據《信傳媒》報導，中華民國基層藥師協會理事長沈采穎接受電訪時指出，這次事件單純是標示增加日文字樣，因此不符規定，藥品品質沒有疑慮，民眾不需要過度驚慌，但還是要注意安全用藥原則。不過，她也認為藥品成分、品質異常全部回收很正常，但若只是標示不符規定，藥品品質無異常的話，主管機關可考慮更彈性的作法，比如罰款、貼加標籤等，並非一刀切要求全數下架。她指出，太田胃散在台灣有固定族群在使用，突然斷貨恐怕會害民眾不便。回到原文更多鏡報報導因病請辭經長！郭智輝證實「肝臟出問題」：休息1個月就好鼎泰豐「5隱藏點法」CP值超高！前員工：5品項必吃台中女老師出軌學校教練！二度開房偷情 綠帽尪「怒嗆1句」百萬賠償飛了,中性
綠媒護航賴政府！轟軍人比上班族還敢喊加薪　卓榮泰、顧立雄反應曝光,https://tw.news.yahoo.com/%E7%B6%A0%E5%AA%92%E8%AD%B7%E8%88%AA%E8%B3%B4%E6%94%BF%E5%BA%9C-%E8%BD%9F%E8%BB%8D%E4%BA%BA%E6%AF%94%E4%B8%8A%E7%8F%AD%E6%97%8F%E9%82%84%E6%95%A2%E5%96%8A%E5%8A%A0%E8%96%AA-%E5%8D%93%E6%A6%AE%E6%B3%B0-%E9%A1%A7%E7%AB%8B%E9%9B%84%E5%8F%8D%E6%87%89%E6%9B%9D%E5%85%89-070957211.html,陳弘美,2025/08/26 15:09,行政院針對立法院三讀、總統公告未覆議的「軍人加薪3萬」以違憲為由未編列預算。某綠媒小編為護航民進黨，竟說「軍人是以服從為天職 怎麼可能比上班族還敢要」，引起外界熱議。藍委王鴻薇今在立院詢問行政院長卓榮泰跟國防部長顧立雄對其看法，卓榮泰搖頭似乎表示不認同，而顧立雄僅強調國防部後續還有相關規劃。王鴻薇今質詢卓榮泰和顧立雄。（圖/中天新聞）王鴻薇今天（26日）在立院質詢卓榮泰跟顧立雄，王鴻薇首先指出在這次追加預算裡面，其中媒宣費部分全部把它編回來，這個部分她直接講國民黨不會同意。另外，王鴻薇指出，這兩天國防部要求各級單位不能再用志願役加給3萬元招募人員，已引起很多現役軍人的反彈或是焦慮。王鴻薇曬出綠媒護航政府失信國軍的圖。（圖/中天新聞）王鴻薇更詢問，尤其立法院三讀、總統公告未覆議的「軍人加薪3萬」以違憲為由未編列預算，是否會重創國軍第一線弟兄的士氣。顧立雄則表示，提升國軍待遇來照顧官兵和家眷福利，是國防部持續在做的事情，政府在今年的4月、6月、7月分別增加志願役加給、戰鬥部隊加給、網路戰加給、電偵加給以及戰航管加給，之後也會持續的依照部隊所需要的能力專長、任務性質、危險程度還有經管衡平等方面，陸續規畫可能的加給幅度調整方案。王鴻薇強調，國軍待遇部分一定會同意，但立院所通過的不編預算，會不會重創國軍士氣，另外怎麼看三立新聞為了護航，竟說軍人不是以服從為天職，現在阿兵哥比上班族還敢喊加薪，「部長你同不同意這句話」。一旁的卓榮泰搖搖頭，似乎表示不同意；顧立雄則表示沒有聽清楚，王鴻薇把題目再說一次後，顧僅強調國防部後續還有相關規劃，包括考量部隊人力專長、任務性質還有工作危險的程度等等來持續規劃。至於志願役加給3萬元，顧立雄則表示，行政院有整體性考量。延伸閱讀直擊/「小英男孩」母親也捲綠電弊案！交保手上大鑽戒引注目「小英男孩」鄭亦麟施壓台電遭聲押！卓榮泰開嗆：深惡痛絕綠能犯罪涉行賄「小英男孩」鄭亦麟遭搜索 泓德能源股價慘跌逾8%,中性
資安人士揭「賴清德爆粗口」造謠傳播鏈 中國官媒加入操作,https://tw.news.yahoo.com/%E8%B3%87%E5%AE%89%E4%BA%BA%E5%A3%AB%E6%8F%AD-%E8%B3%B4%E6%B8%85%E5%BE%B7%E7%88%86%E7%B2%97%E5%8F%A3-%E9%80%A0%E8%AC%A0%E5%82%B3%E6%92%AD%E9%8F%88-%E4%B8%AD%E5%9C%8B%E5%AE%98%E5%AA%92%E5%8A%A0%E5%85%A5%E6%93%8D%E4%BD%9C-070951641.html,歐陽夢萍,2025/08/26 15:09,在賴清德總統23日於總統府召開的記者會結束後，社群網路與特定媒體陸續出現指稱「總統爆粗口」的相關訊息，總統府今天(26日)已說明此為不實、惡意的抹黑造謠。資安人士則發現多個網路平台出現相當數量的問題帳號發文，甚至有中共官媒加入操作。賴清德總統在23日第二波立委罷免及「重啟核三」公投結束後召開記者會，會後，網路上陸續傳出賴總統被媒體問及釋放民眾黨前主席柯文哲問題時疑似「爆粗口」的訊息。總統府發言人郭雅慧今天嚴正譴責此不實、惡意的抹黑造謠，意圖毀滅總統的人格。一名熟悉網路認知戰的資安人士指出，25日上午11時，社群平台threads上突然出現針對賴清德總統的攻擊串，發布的帳號包括去年申請後沉寂1年，但過去1個月突然復活，追蹤人數為零的「殭屍帳號」，及自稱是「小草、旅日留學生」的帳號，該篇貼文按讚數至26日中午未超過60，依照社群的演算法，若沒有特別導流，這兩個低度活動的帳號幾乎不可具備有意義的觸及率，但這些沒有流量的文章在當日不久後旋即被政論節目截圖引用、刻意重複回放，且未依新聞程序進行基本的查證。此外，資安人士發現批踢踢(PTT)上也有問題帳號同步協力，包括2020年申請後5年來僅發表9篇文章、以及2013年首次發文後便停用12年的殭屍帳號。此外也發現PTT與threads互相連動導流的情況。該人士指出，中國官方新聞內容農場《台灣好新聞》幾乎在極短時間內跟上該敘事擴散。中國官媒「今日海峽」25日更加碼發文攻擊，以「引述台媒報導」、夾敘夾議的方式進行議題操作。該人士指出，這次攻擊總統爆粗口的操作序列包括在短時間內透過threads到媒體、到PTT、再到中國官媒，接著以相關媒體素材剪輯轉入各類社群，無論從時間序、敘事內容的一致性以及傳播執行鏈的流暢，都可看出極為明顯的「協同」操作，也再度顯示中共透過一連串複雜操作、最後以「台媒報導」作為終點的攻擊鏈。該人士提醒國人媒體識讀的重要性，以及媒體需負起的社會責任。,中性
